run_id,configuration,repo,scenario,repetition,campaign_id,pipeline_success,pipeline_time_seconds,scanner_time_seconds,tool_failure_count,finding_count_initial,finding_count_residual,residual_critical,residual_high,residual_secret,policy_engine,policy_allow,policy_deny_count,tp_ground_truth,fp_unknown_or_false,fn_ground_truth,precision,recall,false_positive_rate,false_negative_rate,coverage,auto_remediation_rate,patch_success_rate,human_escalation_rate,mttd_seconds,mttr_seconds
20260713T194109119817Z_C4_AgentsOnly_full_beta_sast_sql_injection_r1,C4_AgentsOnly,full_beta_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,39.347212599997874,38.81034780002665,0,17,16,0,2,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,19.694914,0.232308
20260713T194148515591Z_C5_SecFlowOps_full_beta_sast_sql_injection_r1,C5_SecFlowOps,full_beta_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,40.98437969997758,40.29542549996404,0,17,16,0,2,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.500572,0.208039
20260713T194229560629Z_C0_BuildOnly_full_beta_docker_misconfiguration_r1,C0_BuildOnly,full_beta_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,0.19538180000381544,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T194229815735Z_C1_NonBlockingScanning_full_beta_docker_misconfiguration_r1,C1_NonBlockingScanning,full_beta_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,20.019173700013198,19.757480600033887,0,17,17,0,3,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,20.016884,0.0
20260713T194249886020Z_C2_AutoScanning_full_beta_docker_misconfiguration_r1,C2_AutoScanning,full_beta_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,20.09777919994667,19.82119769998826,0,17,17,0,3,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,20.095648,0.0
20260713T194310037153Z_C3_PolicyOnly_full_beta_docker_misconfiguration_r1,C3_PolicyOnly,full_beta_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,20.44536180002615,20.05852100008633,0,17,17,0,3,0,opa,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,20.323147,0.0
20260713T194330537285Z_C4_AgentsOnly_full_beta_docker_misconfiguration_r1,C4_AgentsOnly,full_beta_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,40.83103420003317,40.240126300021075,0,17,16,0,2,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.058823529411764705,1.0,1.0,20.263372,0.200562
20260713T194411435527Z_C5_SecFlowOps_full_beta_docker_misconfiguration_r1,C5_SecFlowOps,full_beta_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,45.44075129996054,44.60880760010332,0,17,16,0,2,0,opa,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.058823529411764705,1.0,1.0,25.122447,0.22681
20260713T194456979568Z_C0_BuildOnly_full_beta_k8s_misconfiguration_r1,C0_BuildOnly,full_beta_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,0.20854070002678782,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T194457250074Z_C1_NonBlockingScanning_full_beta_k8s_misconfiguration_r1,C1_NonBlockingScanning,full_beta_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,19.55209210002795,19.286569000047166,0,20,20,0,3,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,19.549451,0.0
20260713T194516858178Z_C2_AutoScanning_full_beta_k8s_misconfiguration_r1,C2_AutoScanning,full_beta_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,19.998722399992403,19.728420099942014,0,20,20,0,3,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,19.996546,0.0
20260713T194536907635Z_C3_PolicyOnly_full_beta_k8s_misconfiguration_r1,C3_PolicyOnly,full_beta_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,19.617163299990352,19.252077399985865,0,20,20,0,3,0,opa,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,19.496259,0.0
20260713T194556578757Z_C4_AgentsOnly_full_beta_k8s_misconfiguration_r1,C4_AgentsOnly,full_beta_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,39.689250399998855,39.11273449996952,0,20,16,0,2,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.05,1.0,1.0,19.94802,0.2069
20260713T194636332186Z_C5_SecFlowOps_full_beta_k8s_misconfiguration_r1,C5_SecFlowOps,full_beta_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,39.012767100008205,38.36959869990824,0,20,16,0,2,0,opa,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.05,1.0,1.0,19.513446,0.198608
20260713T194715396152Z_C0_BuildOnly_full_beta_multi_layer_r1,C0_BuildOnly,full_beta_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,0.2077417999971658,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T194715661945Z_C1_NonBlockingScanning_full_beta_multi_layer_r1,C1_NonBlockingScanning,full_beta_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,19.34885030001169,19.095011899946257,0,64,64,7,21,1,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,19.34638,0.0
20260713T194735073086Z_C2_AutoScanning_full_beta_multi_layer_r1,C2_AutoScanning,full_beta_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,19.50272369995946,19.243266800011043,0,64,64,7,21,1,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,19.50016,0.0
20260713T194754627228Z_C3_PolicyOnly_full_beta_multi_layer_r1,C3_PolicyOnly,full_beta_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,False,20.150222300027963,19.780238499923144,0,64,64,7,21,1,opa,False,4,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,20.034827,0.0
20260713T194814827326Z_C4_AgentsOnly_full_beta_multi_layer_r1,C4_AgentsOnly,full_beta_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,39.73132240003906,39.17076219985029,0,64,16,0,2,0,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.078125,1.0,1.0,19.995244,0.233106
20260713T194854620084Z_C5_SecFlowOps_full_beta_multi_layer_r1,C5_SecFlowOps,full_beta_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,39.56304239999736,38.925250600033905,0,64,16,0,2,0,opa,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.078125,1.0,1.0,19.702594,0.223887
20260713T194934236572Z_C0_BuildOnly_full_gamma_clean_r1,C0_BuildOnly,full_gamma_clean,clean,1,full_protocol_20260713_rigorous,True,0.21305550000397488,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T194934513169Z_C1_NonBlockingScanning_full_gamma_clean_r1,C1_NonBlockingScanning,full_gamma_clean,clean,1,full_protocol_20260713_rigorous,True,19.63879990001442,19.37949749996187,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.63695,0.0
20260713T194954207032Z_C2_AutoScanning_full_gamma_clean_r1,C2_AutoScanning,full_gamma_clean,clean,1,full_protocol_20260713_rigorous,True,20.203164700011257,19.93679439998232,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.201547,0.0
20260713T195014459631Z_C3_PolicyOnly_full_gamma_clean_r1,C3_PolicyOnly,full_gamma_clean,clean,1,full_protocol_20260713_rigorous,True,19.850048499996774,19.455162499914877,0,16,16,0,2,0,opa,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.743889,0.0
20260713T195034367036Z_C4_AgentsOnly_full_gamma_clean_r1,C4_AgentsOnly,full_gamma_clean,clean,1,full_protocol_20260713_rigorous,True,43.314568699977826,42.68502390006324,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.474066,0.0
20260713T195117739928Z_C5_SecFlowOps_full_gamma_clean_r1,C5_SecFlowOps,full_gamma_clean,clean,1,full_protocol_20260713_rigorous,True,43.16974159999518,42.480511800036766,0,16,16,0,2,0,opa,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.134023,0.0
20260713T195200965475Z_C0_BuildOnly_full_gamma_vulnerable_dependency_r1,C0_BuildOnly,full_gamma_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,0.277552499959711,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T195201314473Z_C1_NonBlockingScanning_full_gamma_vulnerable_dependency_r1,C1_NonBlockingScanning,full_gamma_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,22.167033199977595,21.756902799999807,0,56,56,6,18,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,22.164382,0.0
20260713T195223549605Z_C2_AutoScanning_full_gamma_vulnerable_dependency_r1,C2_AutoScanning,full_gamma_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,22.742779100022744,22.467313799948897,0,56,56,6,18,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,22.738485,0.0
20260713T195246348390Z_C3_PolicyOnly_full_gamma_vulnerable_dependency_r1,C3_PolicyOnly,full_gamma_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,False,20.636037799995393,20.241054299927782,0,56,56,6,18,0,opa,False,3,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,20.521716,0.0
20260713T195307041573Z_C4_AgentsOnly_full_gamma_vulnerable_dependency_r1,C4_AgentsOnly,full_gamma_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,40.46775860001799,39.9395036000642,0,56,16,0,2,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.017857142857142856,1.0,1.0,20.03639,0.209742
20260713T195347560877Z_C5_SecFlowOps_full_gamma_vulnerable_dependency_r1,C5_SecFlowOps,full_gamma_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,39.53065530001186,38.823266500025056,0,56,16,0,2,0,opa,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.017857142857142856,1.0,1.0,19.87835,0.233486
20260713T195427148488Z_C0_BuildOnly_full_gamma_fake_secret_r1,C0_BuildOnly,full_gamma_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,0.18993749999208376,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T195427394258Z_C1_NonBlockingScanning_full_gamma_fake_secret_r1,C1_NonBlockingScanning,full_gamma_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,20.214034500007983,19.972539000038523,0,17,17,1,2,1,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.211898,0.0
20260713T195447659824Z_C2_AutoScanning_full_gamma_fake_secret_r1,C2_AutoScanning,full_gamma_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,19.98550810001325,19.732588699960615,0,17,17,1,2,1,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,19.983006,0.0
20260713T195507697369Z_C3_PolicyOnly_full_gamma_fake_secret_r1,C3_PolicyOnly,full_gamma_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,False,19.808488100010436,19.454662600008305,0,17,17,1,2,1,opa,False,3,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,19.70181,0.0
20260713T195527563103Z_C4_AgentsOnly_full_gamma_fake_secret_r1,C4_AgentsOnly,full_gamma_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,40.45289789995877,39.87872619990958,0,17,16,0,2,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.175934,0.255014
20260713T195608069624Z_C5_SecFlowOps_full_gamma_fake_secret_r1,C5_SecFlowOps,full_gamma_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,39.99423429998569,39.39286090002861,0,17,16,0,2,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.119015,0.20019
20260713T195648118435Z_C0_BuildOnly_full_gamma_sast_reflected_xss_r1,C0_BuildOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,0.18750509998062626,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T195648360998Z_C1_NonBlockingScanning_full_gamma_sast_reflected_xss_r1,C1_NonBlockingScanning,full_gamma_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,19.663127499981783,19.430195300024934,0,17,17,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,19.660817,0.0
20260713T195708076294Z_C2_AutoScanning_full_gamma_sast_reflected_xss_r1,C2_AutoScanning,full_gamma_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,19.83551649999572,19.58995039993897,0,17,17,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,19.833615,0.0
20260713T195727966264Z_C3_PolicyOnly_full_gamma_sast_reflected_xss_r1,C3_PolicyOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,20.10609580000164,19.755371800041758,0,17,17,0,2,0,opa,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,20.005636,0.0
20260713T195748127277Z_C4_AgentsOnly_full_gamma_sast_reflected_xss_r1,C4_AgentsOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,39.41988380003022,38.89860940002836,0,17,16,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.058823529411764705,1.0,1.0,19.914131,0.20135
20260713T195827597152Z_C5_SecFlowOps_full_gamma_sast_reflected_xss_r1,C5_SecFlowOps,full_gamma_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,40.288333599979524,39.66631920001237,0,17,16,0,2,0,opa,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.058823529411764705,1.0,1.0,19.936821,0.206089
20260713T195907939663Z_C0_BuildOnly_full_gamma_sast_sql_injection_r1,C0_BuildOnly,full_gamma_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,0.20467289997031912,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T195908209915Z_C1_NonBlockingScanning_full_gamma_sast_sql_injection_r1,C1_NonBlockingScanning,full_gamma_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,20.2400291999802,19.974446599953808,0,17,17,0,3,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.238076,0.0
20260713T195928509356Z_C2_AutoScanning_full_gamma_sast_sql_injection_r1,C2_AutoScanning,full_gamma_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,19.98199850000674,19.732702799956314,0,17,17,0,3,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,19.97979,0.0
20260713T195948542534Z_C3_PolicyOnly_full_gamma_sast_sql_injection_r1,C3_PolicyOnly,full_gamma_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,19.937220700026955,19.58013099996606,0,17,17,0,3,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,19.827974,0.0
20260713T200008530730Z_C4_AgentsOnly_full_gamma_sast_sql_injection_r1,C4_AgentsOnly,full_gamma_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,39.54590880003525,38.98306360002607,0,17,16,0,2,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,19.73946,0.197905
20260713T200048142663Z_C5_SecFlowOps_full_gamma_sast_sql_injection_r1,C5_SecFlowOps,full_gamma_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,40.24314490001416,39.540842000045814,0,17,16,0,2,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,19.740113,0.263585
20260713T200128440838Z_C0_BuildOnly_full_gamma_docker_misconfiguration_r1,C0_BuildOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,0.1946100000059232,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T200128703503Z_C1_NonBlockingScanning_full_gamma_docker_misconfiguration_r1,C1_NonBlockingScanning,full_gamma_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,20.687435500032734,20.423939399945084,0,17,17,0,3,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,20.685542,0.0
20260713T200149448169Z_C2_AutoScanning_full_gamma_docker_misconfiguration_r1,C2_AutoScanning,full_gamma_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,20.08399220003048,19.821584400022402,0,17,17,0,3,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,20.082245,0.0
20260713T200209585289Z_C3_PolicyOnly_full_gamma_docker_misconfiguration_r1,C3_PolicyOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,21.212014099990483,20.793245700013358,0,17,17,0,3,0,opa,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,21.088593,0.0
20260713T200230853105Z_C4_AgentsOnly_full_gamma_docker_misconfiguration_r1,C4_AgentsOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,54.5163025999791,53.68358729995089,0,17,16,0,2,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.058823529411764705,1.0,1.0,32.231064,0.353591
20260713T200325426478Z_C5_SecFlowOps_full_gamma_docker_misconfiguration_r1,C5_SecFlowOps,full_gamma_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,40.786316799989436,39.209857199923135,0,17,16,0,2,0,opa,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.058823529411764705,1.0,1.0,20.108166,0.201097
20260713T200406270955Z_C0_BuildOnly_full_gamma_k8s_misconfiguration_r1,C0_BuildOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,0.22230889997445047,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T200406571798Z_C1_NonBlockingScanning_full_gamma_k8s_misconfiguration_r1,C1_NonBlockingScanning,full_gamma_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,19.6806928999722,19.428595900011715,0,20,20,0,3,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,19.678679,0.0
20260713T200426314959Z_C2_AutoScanning_full_gamma_k8s_misconfiguration_r1,C2_AutoScanning,full_gamma_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,21.14479059999576,20.90845090005314,0,20,20,0,3,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,21.142608,0.0
20260713T200447512419Z_C3_PolicyOnly_full_gamma_k8s_misconfiguration_r1,C3_PolicyOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,20.173091800010297,19.788231099955738,0,20,20,0,3,0,opa,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,20.063165,0.0
20260713T200507739478Z_C4_AgentsOnly_full_gamma_k8s_misconfiguration_r1,C4_AgentsOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,39.43999250000343,38.9540043999441,0,20,16,0,2,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.05,1.0,1.0,19.782003,0.193068
20260713T200547232750Z_C5_SecFlowOps_full_gamma_k8s_misconfiguration_r1,C5_SecFlowOps,full_gamma_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,39.97845910000615,39.329260199912824,0,20,16,0,2,0,opa,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.05,1.0,1.0,19.987842,0.222204
20260713T200627262557Z_C0_BuildOnly_full_gamma_multi_layer_r1,C0_BuildOnly,full_gamma_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,0.21735970000736415,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T200627543217Z_C1_NonBlockingScanning_full_gamma_multi_layer_r1,C1_NonBlockingScanning,full_gamma_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,20.281109800038394,20.03919490001863,0,64,64,7,21,1,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,20.278229,0.0
20260713T200647874002Z_C2_AutoScanning_full_gamma_multi_layer_r1,C2_AutoScanning,full_gamma_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,20.46388830000069,20.16560899995966,0,64,64,7,21,1,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,20.461014,0.0
20260713T200708399219Z_C3_PolicyOnly_full_gamma_multi_layer_r1,C3_PolicyOnly,full_gamma_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,False,20.070789099961985,19.660422199987806,0,64,64,7,21,1,opa,False,4,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,19.957345,0.0
20260713T200728530149Z_C4_AgentsOnly_full_gamma_multi_layer_r1,C4_AgentsOnly,full_gamma_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,40.25987000000896,39.69149719993584,0,64,16,0,2,0,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.078125,1.0,1.0,20.309116,0.260904
20260713T200808840803Z_C5_SecFlowOps_full_gamma_multi_layer_r1,C5_SecFlowOps,full_gamma_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,40.42901319998782,39.78277419996448,0,64,16,0,2,0,opa,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.078125,1.0,1.0,20.088543,0.207354
20260713T200849327571Z_C0_BuildOnly_full_alpha_clean_r2,C0_BuildOnly,full_alpha_clean,clean,2,full_protocol_20260713_rigorous,True,0.20312229997944087,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T200849599434Z_C1_NonBlockingScanning_full_alpha_clean_r2,C1_NonBlockingScanning,full_alpha_clean,clean,2,full_protocol_20260713_rigorous,True,20.017341100028716,19.758771799970418,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.015441,0.0
20260713T200909669702Z_C2_AutoScanning_full_alpha_clean_r2,C2_AutoScanning,full_alpha_clean,clean,2,full_protocol_20260713_rigorous,True,20.34347369999159,20.093147000006866,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.34084,0.0
20260713T200930068128Z_C3_PolicyOnly_full_alpha_clean_r2,C3_PolicyOnly,full_alpha_clean,clean,2,full_protocol_20260713_rigorous,True,19.94392309995601,19.5787475000252,0,16,16,0,2,0,opa,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.82554,0.0
20260713T200950068202Z_C4_AgentsOnly_full_alpha_clean_r2,C4_AgentsOnly,full_alpha_clean,clean,2,full_protocol_20260713_rigorous,True,41.93065759999445,41.35765249998076,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.598636,0.0
20260713T201032057760Z_C5_SecFlowOps_full_alpha_clean_r2,C5_SecFlowOps,full_alpha_clean,clean,2,full_protocol_20260713_rigorous,True,40.16966340004001,39.50533780013211,0,16,16,0,2,0,opa,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.028924,0.0
20260713T201112297985Z_C0_BuildOnly_full_alpha_vulnerable_dependency_r2,C0_BuildOnly,full_alpha_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,0.3316562999971211,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
